row_index,CID,IDSURVEY,RA,DEC,zHD,zCMB,environment_method,catalog_source,environment_label,void_label,filament_label,nearest_void_id,nearest_void_sample,nearest_void_distance_mpc_h,nearest_void_radius_mpc_h,void_distance_over_radius,nearest_filament_id,nearest_filament_point_id,nearest_filament_distance_mpc_h,coverage_flag,notes
66,2002fk,57,50.5238,-15.4009,0.00719,0.00668,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,32.511013815885235,4.24,7.667691937708781,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
67,2003du,57,218.649,59.3344,0.00747,0.00664,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,17.203549940441324,4.24,4.057441023688991,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
68,2003du,63,218.649,59.3344,0.00747,0.00664,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,17.203549940441324,4.24,4.057441023688991,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
69,2003du,50,218.649,59.3344,0.00747,0.00664,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,17.203549940441324,4.24,4.057441023688991,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
70,2008Q,57,21.2385,9.5504,0.0075,0.00722,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,33.73575139131068,4.24,7.956545139460065,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
71,2008Q,56,21.2385,9.5504,0.0075,0.00722,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,33.73575139131068,4.24,7.956545139460065,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
72,2003kf,63,91.1476,-12.6286,0.00795,0.00769,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,30.57081613883416,4.24,7.210098145951453,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
73,1998dh,57,348.668,4.5373,0.00814,0.00769,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,34.417550350529865,4.24,8.117346780785345,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
74,1998dh,62,348.668,4.5373,0.00814,0.00769,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,34.417550350529865,4.24,8.117346780785345,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
75,2012hr,56,95.4103,-59.7141,0.00814,0.00788,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,30.297014209833375,4.24,7.145522219300324,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
76,2009ig,56,39.5484,-1.3125,0.00815,0.00801,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,35.76952523237907,4.24,8.436208781221477,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
77,2009ig,51,39.5484,-1.3125,0.00815,0.00801,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,35.76952523237907,4.24,8.436208781221477,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
78,2009ig,66,39.5484,-1.3125,0.00815,0.00801,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,35.76952523237907,4.24,8.436208781221477,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
79,1996Z,61,144.187,-21.1476,0.00817,0.00867,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,980,dim1,22.155505641748192,5.97,3.7111399734921595,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
80,1995D,61,145.228,5.1406,0.00818,0.0078,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,980,dim1,20.693718469967084,5.97,3.466284500832008,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
81,1991M,50,239.645,17.458,0.00821,0.00758,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,980,dim1,15.782780384176846,5.97,2.6436818063947816,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
82,2013gh,51,330.591,-18.9168,0.00838,0.00775,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,33.69875045217481,4.24,7.947818502871416,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
83,2013gh,56,330.591,-18.9168,0.00838,0.00775,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,33.69875045217481,4.24,7.947818502871416,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
84,2001bg,57,128.829,28.4683,0.00855,0.00796,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,24.520344149328928,4.24,5.783100035219086,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
85,2005W,5,27.6906,21.7599,0.00855,0.00861,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,36.041724472366916,4.24,8.500406715180876,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
86,ASASSN-15so,150,168.546,48.3187,0.00857,0.00773,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,19.644362125443088,4.24,4.633104274868653,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
87,PSNJ0717457,150,109.44,23.3446,0.00861,0.00812,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,14207,dim1,28.214742059362287,4.24,6.654420297019407,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
88,2005am,57,139.052,-16.3044,0.00863,0.00841,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,980,dim1,24.209899201021518,5.97,4.055259497658546,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
89,2005am,5,139.052,-16.3044,0.00863,0.00841,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,980,dim1,24.209899201021518,5.97,4.055259497658546,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
90,2005am,64,139.052,-16.3044,0.00863,0.00841,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,980,dim1,24.209899201021518,5.97,4.055259497658546,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
91,1997bp,62,191.724,-11.6425,0.00864,0.00931,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,980,dim1,11.021808878177856,5.97,1.8461991420733428,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
92,2019ein,50,208.371,40.2754,0.00883,0.00837,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,sdss_nonvoid,not_void,outside_filament_catalog_redshift,980,dim1,16.490884595124072,5.97,2.762292226988957,,,,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
93,2002er,57,257.875,7.9958,0.00906,0.00853,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,22.21822828540223,4.24,5.240148180519394,6501,174974,44.30228435435269,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
94,2002er,50,257.875,7.9958,0.00906,0.00853,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,22.21822828540223,4.24,5.240148180519394,6501,174974,44.30228435435269,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
95,2006D,57,193.141,-9.7752,0.00925,0.00966,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,12.199048309536495,5.97,2.043391676639279,6501,174974,21.19499904875166,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
96,2006D,5,193.141,-9.7752,0.00925,0.00966,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,12.199048309536495,5.97,2.043391676639279,6501,174974,21.19499904875166,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
97,2006D,64,193.141,-9.7752,0.00925,0.00966,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,12.199048309536495,5.97,2.043391676639279,6501,174974,21.19499904875166,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
98,2013cs,56,198.812,-17.9654,0.00935,0.01029,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,13.665282095741464,5.97,2.2889919758360913,6501,174974,23.33184665529589,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
99,1999cp,57,211.63,-5.4469,0.00954,0.00998,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,12.578277611830002,5.97,2.1069141728358463,6501,174974,29.45260804176867,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
100,1999cp,50,211.63,-5.4469,0.00954,0.00998,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,12.578277611830002,5.97,2.1069141728358463,6501,174974,29.45260804176867,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
101,2002cr,57,211.657,-5.4394,0.00954,0.00998,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,12.580591657119244,5.97,2.107301785112101,6501,174974,29.463710576601873,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
102,2002cr,63,211.657,-5.4394,0.00954,0.00998,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,12.580591657119244,5.97,2.107301785112101,6501,174974,29.463710576601873,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
103,2002dj,57,198.251,-19.519,0.00957,0.01051,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,14.615464408299296,5.97,2.4481514921774368,6501,174974,23.41828070173428,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
104,2002dj,63,198.251,-19.519,0.00957,0.01051,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,14.615464408299296,5.97,2.4481514921774368,6501,174974,23.41828070173428,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
105,1998es,62,24.3233,5.8807,0.00966,0.00957,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,40.326310840679014,4.24,9.510922368084673,9558,217058,7.434039110231177,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
106,1998es,57,24.3233,5.8807,0.00966,0.00957,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,40.326310840679014,4.24,9.510922368084673,9558,217058,7.434039110231177,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
107,PTF10icb,56,193.705,58.8819,0.00993,0.009,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,14207,dim1,23.555121846498164,4.24,5.5554532656835285,2920,101823,28.589773189494828,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
108,2009Y,56,220.599,-17.2468,0.00996,0.0105,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,16.73071914257286,5.97,2.8024655180189044,6501,174974,32.85074259924029,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
109,2009Y,5,220.599,-17.2468,0.00996,0.0105,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,16.73071914257286,5.97,2.8024655180189044,6501,174974,32.85074259924029,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
110,2009Y,65,220.599,-17.2468,0.00996,0.0105,sdss_void_filament_crossmatch_v0.1_local_generated_2026-06-30,SDSS void catalog 2014.06.18 plus Tempel/Bisous SDSS filament catalog J/MNRAS/438/3465,field_or_wall,not_void,field_or_wall,980,dim1,16.73071914257286,5.97,2.8024655180189044,6501,174974,32.85074259924029,derived_crossmatch,"Derived void+filament cross-match; preliminary, not official Pantheon+ metadata."
